469;Alitz;Hebrew;Male;Happy;Aliz, Alitzah
470;Alix;Old German;Female;Noble;Alexa, Alexis, Aliki, Alissandre, Alissandrine, Lissandre
471;Aliya;Arabic;Female;Highborn, noble;Aliye
472;Alizah;Hebrew;Female;Joy, joyful;Aliza
473;Alka;Hindu;Female;Young, youthful;
474;Alkas;NAm. Indian;Female;Scared, frightened;
475;Allahkoliken;NAm. Indian - Nez Perce;Male;Antlers;
476;Allard;Old English;Male;Noble, brave;
477;Allegra;Italian;Female;Joyous;Legra
478;Allon;Hebrew;Male;Oak tree;Alon
479;Allya;Hebrew;Female;To rise;
480;Allyriane;Old French;Female;Lyre;
481;Alma;Italian;Female;Soul;
482;Alma;Latin;Female;Giving nuture, motherly;
483;Almarine;Old German;Female;Work ruler;Almeria
484;Almeda;Latin;Female;Ambitious;Allmeta, Allmida, Maelle
485;Almena;Old English;Female;Faithful protector;Almeena, Almina, Elmena, Elmina
486;Almera;Arabic;Female;Aristocrat, noble;Almeera, Almeeria, Almeria, Almire, Almyra, Elmeera, Elmeeria, Mera, Mira, Mirah, Myra
487;Almira;Arabic;Female;Truth without question;
488;Almodine;Latin;Female;Precious stone;
489;Alnaba;NAm. Indian;Female;Two wars;
490;Aloha;Hawaiian;Female;Love, kindness;
491;Alohalani;Hawaiian;Female;Compassionate;Alohilani
492;Alohilani;Hawaiian;Female;Shining sky;
493;Aloiki;Hawaiian;Male;Famous war;Aloisi
494;Aloisia;Old German;Female;Famous warrior;Aloysia
495;Alona;Hebrew;Female;Oak tree;Allona, Alonia, Eilona
496;Alonsa;Spanish;Female;Ready for battle;Alonza
497;Alonzo;Old German;Male;Ready for battle;Alonso, Lonnie, Lon
498;Aloysius;Old German;Male;Famous fighter;Alois, Aloisius, Aloisio, Lewis, Louis, Ludwig
499;Alp;Turkish;Male;Brave;Alper (Brave Youngster), Alp, Er
500;Alparslan;Turkish;Male;Brave Lion;Alpaslan
501;Alpha;Greek;Female;First one;Alfa
502;Alpheus;Greek;Male;God of the rivers;
503;Alpheus;Hebrew;Male;He who follows;Alpheaus, Alphoeus
504;Alphonse;Old German;Male;Ready for battle;Affonso, Al, Alfie, Alfo, Alfons, Alfonso, Alfonsus, Alfonzus, Alford, Alfy, Alonso, Fons, Fonsie, Fonz, Fonzie
505;Alpin;Scots Gaelic;Male;Fair one;Alpine, Macalpin
506;Alptekin;Turkish;Male;Brave;Alp Tigin
507;Alroy;Scots Gaelic;Male;Red haired;
508;Alston;Old English;Male;From the noble's estate;
509;Alta;Latin;Female;Elevated;
510;Altair;Arabic;Male/Female;Bird;
511;Althea;Greek;Female;Healer;Althaia, Thea, Althaea
512;Altheda;Greek;Female;Like a blossom;
513;Altman;Old German;Male;Old man;
514;Alton;Old English;Male;From the old town;
515;Altsoba;NAm. Indian - Navajo;Female;At war;
516;Aludra;Greek;Female;Virgin;
517;Alula;Latin;Female;Winged one;
518;Alumit;Hebrew;Female;Secret;Aluma, Alumice
519;Aluna;African - Kenyan;Female;Come here;
520;Alura;Old English;Female;Divine counselor;Alurea
521;Alva;Hebrew;Male;Leaves;Alba, Alvah
522;Alva;Latin;Female;Blonde one;Alba
523;Alva;Spanish;Male/Female;Blond, fair;Alba, Albina, Albine, Albinia
524;Alvar;Old English;Male;Elven army;
525;Alvar;Old English;Male/Female;Elven army;
526;Alverdine;Old English;Female;Elven counsel;
527;Alvern;Latin;Male;Spring, greening;Elvern
528;Alvin;Old English;Male;Elven friend or Noble friend;Ailwyn, Al, Aloin, Aluin, Aluino, Alva, Alvan, Alvie, Alwin, Elvin, Elwin
529;Alvina;Old English;Female;Noble friend, elf friend;Alvine, Alvinia, Vina, Vinnie
530;Alvis;Norse;Male;All wise;
531;Alvita;Latin;Female;Lively;
532;Alysia;Greek;Female;Entrancing;
533;Alyssa;Greek;Female;Sane, rational;
534;Alzbeta;Czech;Female;Consecrated;
535;Alzena;Arabic;Female;The woman;
536;Alzubra;Arabic;Female;? (A star in the constellation Leo);
537;Am;Vietnamese;Female;The moon;
538;Ama;African - Ghanian;Female;Born on Saturday;
539;Amabel;Latin;Female;Loveable, amiable;Ama, Belle, Mab, Mabel
540;Amadea;Latin;Female;God's beloved;Amadee
541;Amadeo;Spanish;Male;Loved by God;Amadee, Amadei, Amadi, Amadieu, Amadis, Amado, Amando, Amyas, Amyot
542;Amadeus;Latin;Male;Loves God;
543;Amadi;African - Nigerian;Female;Celebration;
544;Amadi;African - Nigerian;Male;Fated to die at birth;
545;Amadika;African - Zimbabwe;Female;Beloved;
546;Amadore;Italian;Female;Gift of love;Amadora
547;Amadour;Old French;Male;Lovable;
548;Amal;Arabic;Female;Hope;Amahl, Amahla, Amala
549;Amal;Hindu;Male;Pure;
550;Amala;Hindu;Female;Pure;
551;Amalesh;Hindu;Male;Clean, pure;
552;Amalida;Old German;Female;Hardworking woman;
553;Amana;Hebrew;Female;Loyal, true;
554;Amanaki;Polynesian;Male;Hope;
555;Amanda;Latin;Female;Beloved;Amada, Amandi, Amandine, Amata, Manda, Mandaline, Mandi, Mandy
556;Amani;Arabic;Female;To want, desire;
557;Amara;Greek;Female;Lovely forever;Amarantha, Amarinda, Mara, Marra
558;Amariah;Hebrew;Male;God has spoken;Amaria, Amariahu, Amarya, Amaryahu
559;Amaris;Hebrew;Female;God has promised;
560;Amarjaa;Hindu;Female;Eternal, forever;
561;Amaryllis;Greek;Female;Fresh;
562;Amasa;Hebrew;Male;Hardship;Amasai, Amasia, Amasiah, Amasya
563;Amata;Spanish;Female;Beloved, dear;
564;Amaui;Hawaiian;Female;Bird;
565;Amaya;Japanese;Female;Night rain;
566;Amayeta;NAm. Indian;Female;Berries;
567;Ambarish;Hindu;Female;Saint;
568;Amber;Old French;Female;Golden brown gemstone;Ambar, Amberetta, Amberly
569;Ambika;Hindu;Female;Mother;
570;Ambonisye;African - Tanzanian;Male;God rewards me;
571;Ambrose;Greek;Male;Eternal, ever-living;Ambie, Ambrogio, Ambroise, Ambrosi, Ambrosio, Ambrosius, Brose
572;Ambrosine;Greek;Female;Divine, immortal;Ambrosia, Ambrosina
573;Amee;Hindu;Female;Nectar of life;
574;Amelia;Latin;Female;Flattering, winning one;Aimiliona, Amalea, Amaleta, Amalia, Amalija, Amalina, Amelie, Amelita, Ameliya, Amelyta, Amy, Em, Emelina, Emelita, Emma, Mali, Malia, Malika, Meline, Milly
575;Amelinda;Latin;Female;Beloved, pretty;
576;Amenti;Egyptian;Female;Goddess of the west;
577;Amerigo;Italian;Male;Home ruler;
578;Ames;French;Male;Friend;
579;Amethyst;Greek;Female;Wine-colored;
580;Amica;Latin;Female;Friend;Amice
581;Amidah;Hebrew;Female;Moral, good;Amida
582;Amiel;Hebrew;Male;God of my people;
583;Amiela;Hebrew;Female;God's people;Ammiela
584;Amil;Hindu;Male;Unattainable;
585;Amin;Arabic;Male;Trustworthy;
586;Amina;Arabic;Female;Honest, trustworthy;
587;Aminta;Latin;Female;Protector;Minta, Minty
588;Amir;Arabic;Male;Prince;
589;Amira;Arabic;Female;Noble, highborn girl;Amera, Amyra, Meera, Mera, Mira
590;Amiram;Hebrew;Male;Powerful country;
591;Amisa;Hebrew;Female;Companion, friend;Amissa
592;Amita;Hebrew;Female;Truth;
593;Amita;Italian;Female;Friendship;
594;Amitola;NAm. Indian;Female;Rainbow;
595;Amity;Latin;Female;Friendship, harmony;
596;Amjad;Arabic;Male;More gratifying;
597;Amma;Hindu;Female;Mother goddess;
598;Amma;Norse;Female;Grandmother;
599;Ammar;Arabic;Male;Long life;
600;Amnon;Hebrew;Male;Loyal;Aminon
601;Amoka;Hawaiian;Male;Strong one;Amosa
602;Amoke;African - Nigerian;Female;To know her is to love her;
603;Amoli;Hindu;Female;Valuable;
604;Amon;Hebrew;Male;Trustworthy, faithful;Ammon
605;Amorette;Old French;Female;Little love;
606;Amory;Old German;Male;Home ruler;Aimory, Amery, Amorey
607;Amos;Hebrew;Male;"A burden; borne";
608;Amphion;Greek;Male;? (Figure from Greek myth;
609;Amul;Hindu;Male;Valuable;
610;Amy;Latin;Female;Loved;Aimie, Amada, Amata, Amecia, Amia, Amice, Esma, Esme
611;Amyas;Latin;Male;Loved one;Amias
612;Amycus;Greek;Male;Friendly;
613;Amymone;Greek;Female;? (Mythological figure);
614;An;Vietnamese;Male/Female;Peace;
615;An Toan;Vietnamese;Male;Safe;
616;Ana;Polynesian;Female;Cave;
617;Anaba;NAm. Indian - Navajo;Female;Back from the war;
618;Anad;Hindu;Male;God;Anaadi
619;Anadaria;Hawaiian;Female;Woman;Anakalia
620;Anael;Greek;Male;Guardian for Librans in Greek myth;
621;Anahita;Persian;Female;Goddess of rivers and water;
622;Anaiah;Hebrew;Male;God answers;Anaia, Anaya
623;Anais;Hebrew;Female;Gracious;
624;Anakale;Hawaiian;Male;Crown;Anadar
625;Anakletos;Greek;Male;To call forth;Anacletus, Cletus, Kletos
626;Anakoni;Hawaiian;Male;Valuable;
627;Anala;Hindu;Female;Fire;Analaa
628;Anamosa;NAm. Indian - Sauk;Female;White fawn;
629;Anand;Hindu;Male;Happiness;
630;Anandita;Hindu;Female;Happy;
631;Anane;African - Ghanian;Male;Fourth son;
632;Ananta;Hindu;Male;Eternal;
633;Ananya;Hindu;Male;Unique;
634;Anastasia;Greek;Female;Resurrection;Anastace, Anastacia, Anastasija, Anastazia, Anstice, Stacie, Stacia
635;Anastasius;Greek;Male;Resurrection;Anastas, Anastase, Anastasio, Anastatius, Anastice, Anastius, Anasto, Anstas, Anstice, Stasio, Stasius
636;Anatola;Greek;Female;From the East;
637;Anatole;Greek;Male;From the East, Turkey;Anatol, Anatolio
638;Ancelote;Old French;Female;Servant;(feminine of Lancelot)
639;Anci;Hungarian;Female;Grace of God;
640;Anda;Japanese;Female;Meet at the field;
641;Andela;Czech;Female;Angel;Andel, Andelka
642;Andrea;Greek;Female;A man's woman;Andee, Andra, Andreana, Andri, Ondra, Ondrea, Ondria
643;Andrew;Greek;Male;Masculine;Aindrea, Aindreas, Anders, Andonis, Andre, Andrea, Andreas, Andrei, Andrej, Andres, Andresj, Andro, Andy, Drew, Drud, Drugi, Ondrej, Ondravsek, Ondrejek, Ondrousek
644;Andria;Greek;Female;From Andros;
645;Andromeda;Greek;Female;Spring-blooming shrub;
646;Andula;Czech;Female;Grace of God;Andulka
647;Aneka;Hawaiian;Female;Grace;Aneta
648;Anekelea;Hawaiian;Male;Manly;Anederea
649;Aneko;Japanese;Female;Older sister;
650;Anela;Hawaiian;Female;Angel;
651;Anemone;Greek;Female;Breath, wind-flower;
652;Anesh;Czech;Female;Virgin, pure;Anesa, Aneska, Anezka, Neska
653;Aneurin;Welsh;Male;Honor;Aneirin, Nye
654;Anevay;NAm. Indian;Female;Superior;
655;Anganaa;Hindu;Female;Beautiful, lovely;
656;Angela;Greek;Female;Angel, messenger from God;Ange, Angelique, Angie, Angelina, Annijilla, Gelya
657;Angelica;Latin;Female;Angelic;
658;Angelo;Spanish;Male;Angel;Angell, Anjelo
659;Angharad;Welsh;Female;Beloved,dear;
660;Angpatu;NAm. Indian - Sioux;Female;Daytime, daylight;
661;Angus;Scots Gaelic;Male;"Unique; one choice";Ennis, Gus
662;Ani;Hawaiian;Female;Beautiful, lovely;
663;Aniani;Hawaiian;Female;Clear;
664;Aniketos;Greek;Male;Unconquered;
665;Anil;Hindu;Male;Air;
666;Anila;Hindu;Female;Child of the wind;
667;Anima;Hindu;Female;Small, tiny;
668;Anina;Hebrew;Female;Answer to a prayer;
669;Anisah;Arabic;Female;Friendly, congenial;Annissa
670;Anitelu;Polynesian;Male;Manly;
671;Aniweta;African - Nigerian;Male/Female;A spirit brings it;
672;Anjay;Hindu;Male;Unconquerable;
673;Anju;Hindu;Female;Glory, fame;
674;Anker;Norse;Male;Harvester;
675;Ankur;Hindu;Male;Blossom;
676;Anluan;Irish Gaelic;Male;Great champion;Anlon
677;Annan;Irish Gaelic;Male;From the stream;
678;Annar;Norse;Male;The second;
679;Annawon;NAm. Indian - Algonquin;Male;Chief;Annawan
680;Anne;Hebrew;Female;Graceful one;Aine, Ana, Anechka, Anika, Ania, Anina, Anissa, Anita, Anitra, Anna, Antje, Anya, Asya, Hannah, Hanja, Nanice, Nettie, Nina, Ninon, Nita, Nona
681;Annis;Greek;Female;Finished, completed;Anissa, Annys
682;Annot;Hebrew;Female;Light;
683;Annunciata;Latin;Female;Bearer of news;Annunziate, Anunciacion
684;Anoi;Hawaiian;Female;Desire, want;
685;Anoki;NAm. Indian;Male;Actor;
686;Anona;Latin;Female;Harvest;Annona, Nona
687;Anoop;Hindu;Male;?;
688;Anscom;Old English;Male;From the valley of the awe-inspiring one;
689;Ansel;Old French;Male;Follower of a nobleman;Ancell
690;Anselm;Old German;Male;Divine helmet;Anse, Ansel, Anselme, Anselmi, Anselmo, Anshelm, Elmo
691;Anselma;Norse;Female;Divinely protected;Selma, Zelma
692;Anselma;Old German;Female;Godly helmet;Selma, Zelma
693;Anshu;Hindu;Male;Sunbeam;Anshul
694;Ansley;Old English;Male;From the meadow of the awe- inspiring;Ansleigh, Anslea
695;Anson;Old German;Male;Possibly Son of;Hanson
696;Antaeus;Greek;Male;Enemy;Antaios
697;Anthea;Greek;Female;Flower;Anthe, Anthemia, Antia, Thia
698;Anthony;Latin;Male;Possibly Beyond;Antin, Antoine, Anton, Antone, Antonello, Antonin, Antonino, Antonio, Antonius, Antons, Antony, Tony
699;Antigone;Greek;Female;?;
700;Antoinette;Latin;Female;Priceless, invaluable;Antonetta, Antonia, Antonie, Antonina, Netta, Nettie, Toinette, Toni, Tonia
701;Anuenue Akua;Hawaiian;Male;Spirit of the rainbow;
702;Anuhea;Hawaiian;Female;Fragrant;
703;Anuka;Hindu;Female;Envious, jealous;
704;Anuli;African - Nigerian;Female;Joyous;
705;Anum;African - Ghanian;Male;Fifth-born;
706;Anupa;Hindu;Female;Unique;
707;Anupriyaa;Hindu;Female;Exceptional;
708;Anura;Hindu;Female;Information, news;
709;Anusheela;Hindu;Female;Fan;
710;Anwar;Arabic;Male/Female;Rays of light;
711;Anwell;Welsh;Male;Beloved, dear;Anwill
712;Anwen;Welsh;Female;Very fair;Anwyn
713;Anya;Latvian;Female;Grace of God;Anyuta
714;Anyon;Welsh;Male;Anvil;Einion
715;Anzu;Japanese;Female;Apricot;
716;Aodh;Irish Gaelic;Male;Fire;Aodha, Aodhaigh, Aodhan, Aodhan, Aodhfin, Aodhgan, Aoidh
717;Aoi;Japanese;Female;Hollyhock;
718;Aoibheann;Irish Gaelic;Female;Beautiful, lovely;Aibfinnia, Aoibh, Aoibhinn, Eavan
719;Aoiffe;Irish Gaelic;Female;Pretty, lovely;Aoife
720;Aolani;Hawaiian;Female;A cloud;
721;Aonani;Hawaiian;Female;Beautiful light;
722;Apangela;African;Female;One who will not finish a trip;
723;Apara;African - Nigerian;Male/Female;A child that comes and goes;
724;Apash Wyakaikt;NAm. Indian - Nez Perce;Male;Necklace of flint;
725;Apekaloma;Hawaiian;Male;Peaceful father;Abesaloma
726;Apelama;Hawaiian;Male;Many children;Aberama, Abiram, Apilama
727;Aphra;Hebrew;Female;Dust;Affery
728;Apia;Hawaiian;Male;God is my father;Abia
729;Apiatan;NAm. Indian - Kiowa;Male;Lance;Ahpeatone, Ahpiatom, Apiaton
730;Apikai;Hawaiian;Male;Gift from God;Abisai
731;Apikatila;Hawaiian;Female;Father rejoices;
732;Apolline;Greek;Female;Sun, sunlight;Abbeline, Apollonia
733;Apollo;Greek;Male;Manly;Apollon, Apollos
734;Apona;Hawaiian;Female;Encompassing;
735;Aponi;NAm. Indian;Female;Butterfly;
736;Appanoose;NAm. Indian - Sauk;Male;Child;
737;April;Latin;Female;Opening, beginning;Aprilete, Averel, Averil, Avril
738;Apsara;Hindu;Female;Heavenly woman;
739;Aquene;NAm. Indian;Female;Peace;
740;Aquila;Latin;Male;Eagle;Acquila, Acquilla
741;Aquilina;Spanish;Female;Like an eagle;
742;Aquilo;Greek;Male;North wind;
743;Ar-ke-kee-tah;NAm. Indian - Oto;Male;Stay;
744;Ara;Arabic;Female;Brings rain;Ari, Arria
745;Ara;Greek;Female;An altar;
746;Arabella;Latin;Female;Beautiful altar or Answered prayer;Ara, Arbela, Arbell, Arbella, Bel, Bella, Orabella, Orabelle, Orbella, Orbelle
747;Arach;Hebrew;Male;Prepared;
748;Arachne;Greek;Female;Spider;
749;Aradhana;Hindu;Female;Devotion;
750;Aram;Assyrian;Male;High, exalted;
751;Araminta;Literary;Female;?;
752;Aramis;French;Male;? (Invented name);
753;Arapoosh;NAm. Indian - Crow;Male;Upset stomach;
754;Arcadia;Greek;Female;"From Arcadia; pastoral happiness";Arcadie
755;Arcas;Greek;Male;? (Character in Greek myth);
756;Arcelia;Spanish;Female;Treasure chest;
757;Archard;Old German;Male;Sacred, powerful;Archerd
758;Archelaus;Greek;Male;Ruler;
759;Archer;Old French;Male;Bowman;
760;Archibald;Old German;Male;Bold and famous;Arch, Archaimbaud, Archambault, Archer, Archibaldo, Archie, Archimbald
761;Arda;Hebrew;Female;Bronze or A flowering field;Ardah, Ardath
762;Ardal;Irish Gaelic;Male;Valor;Ardghal, Artegal, Arthgallo
763;Ardelle;Latin;Female;Enthusiastic;Arda, Ardelia, Arden, Ardis, Ardine, Ardella
764;Arden;Latin;Male;Ardent, fiery, enthusiastic;Ard, Ardie, Ardin, Ardy
765;Ardley;Old English;Male;From the home lover's meadow;Ardsley, Ardsly
766;Ardmore;Latin;Male;More zealous;
767;Ardolph;Old English;Male;Home-loving wolf;
768;Arella;Hebrew;Female;Messenger from God;Arela
769;Arete;Greek;Female;Woman of virtue, valor;Areta, Aretina, Oreta, Retha
770;Arethusa;Greek;Female;Woodland nymph;
771;Argenta;Latin;Female;Silver;
772;Argus;Greek;Male;Vigilant guardian;Argos
773;Argyle;Scots Gaelic;Male;From the land of the Gaels;Argyll
774;Ari;Hebrew;Male;Lion;
775;Aria;Italian;Female;A melody;
776;Ariadne;Greek;Female;Labyrinth;Arene, Ariane, Arianna
777;Ariana;Welsh;Female;Like silver;Ariane
778;Aric;Old German;Male;Ruler;Eric, Erick, Erik, Ric, Ricky
779;Ariel;Hebrew;Female;Lioness of God;Ariella, Aeriela, Ariellel
780;Ariel;Hebrew;Male;Lion of God;Airel, Airyel, Arel, Arie, Aryel
781;Aries;Latin;Male;A ram;Ares, Arese, Ariese
782;Arioch;Hebrew;Male;Royal;Aryoch
783;Arion;Sindarin;Male;Son of the king;
784;Arista;Greek;Female;The best;
785;Aristaeus;Greek;Male;Noble;
786;Aristotle;Greek;Male;Superior;Ari, Arie, Ary
787;Ariza;Hebrew;Female;Made from cedar;
788;Arjun;Hindu;Male;White, pale;
789;Arledge;Old English;Male;From the lake of the rabbits;Arlidge
790;Arlen;Irish Gaelic;Male;Promise, pledge;Arlan, Arles, Arlin, Arlyn
791;Arlene;Irish Gaelic;Female;Pledge;Arlie, Lene, Lena, Arlena, Arleta, Arlette, Arla
792;Arles;Hebrew;Male;Promise;Arlee, Arleigh, Arley, Arlis, Arly
793;Arlette;Old French;Female;Woman;Arletta
794;Arley;Old English;Male;From the rabbit meadow;Arlea
795;Arlise;Hebrew;Female;Pledge;Arlyss
796;Arlo;Spanish;Male;Barberry tree;
797;Armand;Old German;Male;Man of the army;Arman, Armande, Armando, Armin, Armon, Armond, Armonde, Armondo
798;Armida;Latin;Female;Little armed one;
799;Armilla;Latin;Female;Bracelet;
800;Armina;Old German;Female;Warrior maid;Armantine, Armine, Arminie, Erminia, Erminie, Ermyne
801;Armon;Hebrew;Male;High place;Armin, Armen
802;Armstrong;Old English;Male;Strong arm;
803;Arna;Hebrew;Female;Cedar tree;
804;Arna;Norse;Female;Eagle;
805;Arnalda;Old German;Female;Eagle ruler or Eagle strength;
806;Arnall;Old German;Male;Eagle;Arnell
807;Arnan;Hebrew;Male;Quick, joyful;
808;Arnbjorn;Norse;Male;Eagle-bear;
809;Arnett;Old French;Male;Little eagle;Arnat, Arnot
810;Arney;Old German;Male;Eagle;Arne, Arni, Arnie
811;Arnina;Hebrew;Female;On high;Arona
812;Arno;Old German;Male;Eagle wolf;Arnoe, Arnou, Arnoux
813;Arnold;Old German;Male;Strength of an eagle;Arnaldo, Arnaud, Arnauld, Arnault, Arne, Arnie, Arnoldo
814;Arnon;Hebrew;Male;Rushing stream;
815;Arnost;Czech;Male;Determined;
816;Arpana;Hindu;Female;Devoted one;
817;Arran;Scots Gaelic;Male;From the isle of Arran;Arren, Arrin, Arron
818;Arre-catte Waho;NAm. Indian - Omaha;Male;Big elk;
819;Arrio;Spanish;Male;Belligerent;Ario, Arryo, Aryo
820;Arrio;Spanish;Male;Warlike, fierce;Ario, Arryo, Aryo
821;Arsenio;Greek;Male;Masculine, virile;
822;Arshad;Hindu;Male;Devoted;
823;Artemisia;Greek;Female;Perfect;
824;Artemus;Greek;Male;Follower of Artemis;Art, Artemas, Artemis, Arty
825;Artha;Hindu;Female;Wealth, fortune;
826;Arthur;Irish Gaelic;Male;Possibly Bear;Art, Artair, Arthuro, Artie, Artur, Arturo, Artus
827;Arthuretta;Welsh;Female;Bear or Rock;Artis, Artrice, Arthurina
828;Arub;Arabic;Female;Affectionate wife;
829;Arun;Cambodian;Male;Sun;
830;Aruna;Hindu;Female;Reddish brown;Arunika, Arunima
831;Arundel;Old English;Male;From the eagle valley;
832;Arva;Latin;Female;Pasture land or Seashore;
833;Arvad;Hebrew;Male;Wanderer, voyager;Arpad, Arv, Arvid, Arwyn
834;Arval;Latin;Male;Cultivated land;Arvel
835;Arve;Norse;Male;Heir;
836;Arvid;Norse;Male;Eagle in a tree;
837;Arvin;Old German;Male;People's friend;
838;Arvind;Hindu;Male;Red lotus;Arvinda, Arvindaa, Aurobindo
839;Arwa;Arabic;Female;Young goat;
840;Arwystli;Welsh;Male;Good counsel;
841;Aryabhata;Hindu;Male;Astronomer;
842;Aryeh;Hebrew;Male;Lion;
843;Asa;Hebrew;Male;Physician, healer;Ase
844;Asa;Japanese;Female;Morning;Asako
845;Asabi;African - Nigerian;Female;Noble, highborn;
846;Asad;Arabic;Male;Luckier, more fortunate;
847;Asadel;Arabic;Male;Successful;
848;Asaph;Hebrew;Male;Gather;Asaf, Asif, Asiph
849;Asariel;Greek;Male;Guardian of Pisceans in Greek myth;
850;Ascanius;Greek;Male;? (Character in Greek myth);
851;Ascencion;Spanish;Female;Ascension;Asuncion
852;Ascot;Old English;Male;From the eastern cottage;
853;Aseem;Hindu;Male;Eternal;
854;Asela;Spanish;Female;Ash tree;
855;Aselma;Norse;Female;Divine helmet;
856;Asenahana;Polynesian;Female;Red berry;
857;Asenath;Egyptian;Female;Thorn bush;Acenath
858;Asha;Hindu;Female;Desire, want;Ashia
859;Ashanti;African;Female;From Ashanti (West Africa);
860;Ashby;Old English;Male;From the ash-tree farm;Ashburn, Ashton
861;Asher;Hebrew;Male;Happy;Ash
862;Ashford;Old English;Male;From the ash-tree ford;Ashenford
863;Ashira;Hebrew;Female;Rich;
864;Ashishishe;NAm. Indian - Crow;Male;Crow;Shishiesh
865;Ashkii Dighin;NAm. Indian - Navajo;Male;Sacred child;
866;Ashley;Old English;Male/Female;From the ash tree meadow;Ashla, Ashlan, Ashlen
867;Ashni;Hindu;Female;Lightning;
868;Ashraf;Arabic;Male;Nobler;
869;Ashton;Old English;Male;From the ash-tree village;
870;Ashur;Assyrian;Male;The god of war;
871;Ashvaghosha;Hindu;Male;Neigh of a horse;
872;Asim;Arabic;Male;Guardian;
873;Asima;Arabic;Female;Guardian;
874;Asisa;Hebrew;Female;Ripe;
875;Aslaug;Norse;Female;Consecrated to God;
876;Asma;Arabic;Female;Renown, fame;
877;Asmee;Hindu;Female;Confident;
878;Asmund;Norse;Male;God is protector;
879;Asoka;Hindu;Female;Flower;
880;Aspasia;Greek;Female;Welcoming;
881;Asphodel;Greek;Female;Lily;
882;Asshewequa;NAm. Indian - Sauk;Female;Singing bird;
883;Asta;Greek;Female;Star;Astera, Astra, Estella, Esther, Hadassah, Hester, Stella
